termId,termUpdate,termName,termType,termCategory,termStatus,termApproval,term_Id,termCreatedDate,termCreatedBy,termModifiedDate,termModifiedBy
"OMII0IIN317825150","add","Chronic fatigue syndrome","PT","Conditions and diseases","active","approved",9923,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0II2103011849","add","Club foot","PT","Conditions and diseases","active","approved",9924,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0II1748247893","add","Cluster headaches","PT","Conditions and diseases","active","approved",9925,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0IIN34301044","add","Colds","PT","Conditions and diseases","active","approved",9926,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0IIN1433364825","add","Colour vision deficiency","PT","Conditions and diseases","active","approved",9927,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0IIN800401924","add","Complex regional pain syndrome","PT","Conditions and diseases","active","approved",9928,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0II787346450","add","Conjunctivitis","PT","Conditions and diseases","active","approved",9929,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0II586947972","add","Corns and calluses","PT","Conditions and diseases","active","approved",9930,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0IIN1361699797","add","Cradle cap","PT","Conditions and diseases","active","approved",9931,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0II1024996931","add","High cholesterol or lipids","PT","Conditions and diseases","active","approved",9932,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0II1169342852","add","Dandruff","PT","Conditions and diseases","active","approved",9933,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0II2092656552","add","Drink spiking","PT","Conditions and diseases","active","approved",9934,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0II1695757524","add","Dengue","PT","Conditions and diseases","active","approved",9935,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0IIN1257201198","add","Dental caries","PT","Conditions and diseases","active","approved",9936,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0II100320814","add","Dyspraxia","PT","Conditions and diseases","active","approved",9937,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0II1962010449","add","Neuromyelitis optica","PT","Conditions and diseases","active","approved",9938,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0II1473563294","add","Domestic violence","PT","Conditions and diseases","active","approved",9939,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0IIN556004913","add","Dupuytren's contracture","PT","Conditions and diseases","active","approved",9940,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0IIN951846835","add","Dwarfism","PT","Conditions and diseases","active","approved",9941,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0II314884997","add","Dyslexia","PT","Conditions and diseases","active","approved",9942,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0IIN1963897398","add","Earwax","PT","Conditions and diseases","active","approved",9943,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0II1493811961","add","Ectopic pregnancy","PT","Conditions and diseases","active","approved",9944,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0II1571512610","add","Ectropion","PT","Conditions and diseases","active","approved",9945,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0II536189030","add","Embolism","PT","Conditions and diseases","active","approved",9946,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0II600004211","add","Epiglottitis","PT","Conditions and diseases","active","approved",9947,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0II189244609","add","Death and dying","PT","Conditions and diseases","active","approved",9948,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0IIN1934391243","add","Cot death","PT","Conditions and diseases","active","approved",9949,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0IIN1295052548","add","Fibroids","PT","Conditions and diseases","active","approved",9950,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0II800450566","add","Flat feet","PT","Conditions and diseases","active","approved",9951,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0IIN1825960582","add","Food poisoning","PT","Conditions and diseases","active","approved",9952,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0IIN837211286","add","Gender dysphoria","PT","Conditions and diseases","active","approved",9953,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0IIN1269339154","add","Guillain-Barre syndrome","PT","Conditions and diseases","active","approved",9954,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0II115909952","add","Hay fever","PT","Conditions and diseases","active","approved",9955,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0IIN1962075282","add","Head lice","PT","Conditions and diseases","active","approved",9956,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0IIN586512149","add","Tension-type headaches","PT","Conditions and diseases","active","approved",9957,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0II716500340","add","Heart block","PT","Conditions and diseases","active","approved",9958,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0IIN1982602656","add","Environmental and occupational conditions","PT","Conditions and diseases","active","approved",9959,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0II802978179","add","Heat exhaustion and heatstroke","PT","Conditions and diseases","active","approved",9960,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0IIN86816082","add","Hughes syndrome","PT","Conditions and diseases","active","approved",9961,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0II2071969225","add","Hypoglycaemia","PT","Conditions and diseases","active","approved",9962,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0IIN63731483","add","Hypothermia","PT","Conditions and diseases","active","approved",9963,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0II100386955H","add","Learning disability","PT","Conditions and diseases","active","approved",9964,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0II983809990","add","Female infertility","PT","Conditions and diseases","active","approved",9965,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0IIN2111764283","add","Ingrown toenail","PT","Conditions and diseases","active","approved",9966,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0IIN20232737","add","Japanese encephalitis","PT","Conditions and diseases","active","approved",9967,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0IIN1888691274","add","Kawasaki disease","PT","Conditions and diseases","active","approved",9968,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0II89575333","add","Ketosis","PT","Conditions and diseases","active","approved",9969,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0IIN1679624693","add","Knock knee","PT","Conditions and diseases","active","approved",9970,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0II484132145","add","Leukoplakia","PT","Conditions and diseases","active","approved",9971,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0IIN2076388976","add","Mastitis","PT","Conditions and diseases","active","approved",9972,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0II1987264568","add","Medium chain acyl dehydrogenase deficiency","PT","Conditions and diseases","active","approved",9973,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0II1896152928","add","Metatarsalgia","PT","Conditions and diseases","active","approved",9974,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0IIN1189799160H","add","Migraine","PT","Conditions and diseases","active","approved",9975,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0II1848405944","add","Miscarriage","PT","Conditions and diseases","active","approved",9976,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0II917120812","add","Morton's neuroma","PT","Conditions and diseases","active","approved",9977,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0II554564198","add","Mouth and dental conditions","PT","Conditions and diseases","active","approved",9978,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0IIN953359755","add","Mouth ulcers","PT","Conditions and diseases","active","approved",9979,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0II7262853","add","Mucositis","PT","Conditions and diseases","active","approved",9980,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0IIN1909072543A","add","Sleep disorders","PT","Conditions and diseases","active","approved",9981,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0II143994258","add","Narcolepsy","PT","Conditions and diseases","active","approved",9982,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0IIN957917422","add","Postherpetic neuralgia","PT","Conditions and diseases","active","approved",9983,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0IIN94571400","add","Peripheral neuropathy","PT","Conditions and diseases","active","approved",9984,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0II1809594889","add","Obstructive sleep apnoea","PT","Conditions and diseases","active","approved",9985,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0IIN1797283191","add","Acute pancreatitis","PT","Conditions and diseases","active","approved",9986,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0II1167800701","add","Chronic pancreatitis","PT","Conditions and diseases","active","approved",9987,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0II30708313","add","Pilonidal sinus","PT","Conditions and diseases","active","approved",9988,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0II1470850353","add","Pityriasis rosea","PT","Conditions and diseases","active","approved",9989,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0II819484230","add","Plantar fasciitis","PT","Conditions and diseases","active","approved",9990,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0IIN313251351","add","Pleurisy","PT","Conditions and diseases","active","approved",9991,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0IIN1554465414","add","Poliomyelitis","PT","Conditions and diseases","active","approved",9992,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0II1886104874","add","Pre-eclampsia","PT","Conditions and diseases","active","approved",9993,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0II599540701","add","Primary biliary cirrhosis","PT","Conditions and diseases","active","approved",9994,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0IIN1868301343","add","Progressive supranuclear palsy","PT","Conditions and diseases","active","approved",9995,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0IIN71926194","add","Psychosis","PT","Conditions and diseases","active","approved",9996,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0IIN1231786853","add","Rape and sexual assault","PT","Conditions and diseases","active","approved",9997,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0IIN966045531","add","Raynaud's phenomenon","PT","Conditions and diseases","active","approved",9998,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0II723949703","add","Restless legs syndrome","PT","Conditions and diseases","active","approved",9999,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0IIN1066942050","add","Growth hormone abnormalities","PT","Conditions and diseases","active","approved",10000,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0IIN1346910165","add","Rheumatic heart disease","PT","Conditions and diseases","active","approved",10001,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0II212512963","add","Rheumatic fever","PT","Conditions and diseases","active","approved",10002,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0IIN1054462736A","add","Rhinitis","PT","Conditions and diseases","active","approved",10003,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0II1940116842","add","Non-allergic rhinitis","PT","Conditions and diseases","active","approved",10004,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0IIN1731378600","add","Rickets and osteomalacia","PT","Conditions and diseases","active","approved",10005,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0IIN77909251","add","Roundworm infections","PT","Conditions and diseases","active","approved",10006,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0IIN46730759","add","Sciatica","PT","Conditions and diseases","active","approved",10007,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0II691743157","add","Sick building syndrome","PT","Conditions and diseases","active","approved",10008,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0II1955022455","add","Stillbirth","PT","Conditions and diseases","active","approved",10009,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0II980545188","add","Threadworm infections","PT","Conditions and diseases","active","approved",10010,"20150721T14:53:49","admin","20150721T14:55:59","admin"
"OMII0II1948539396","add","Tick-borne encephalitis","PT","Conditions and diseases","active","approved",10011,"20150721T14:53:49","admin","20150721T14:55:59","admin"
